model,split,region,variable,metric_space,num_seeds,MAE_mean_across_seeds,MAE_std_across_seeds,MAE_ci95_across_seeds,MAE_n_seeds,RMSE_mean_across_seeds,RMSE_std_across_seeds,RMSE_ci95_across_seeds,RMSE_n_seeds,R2_mean_across_seeds,R2_std_across_seeds,R2_ci95_across_seeds,R2_n_seeds
no_weighted_loss,train,airfoil,Cp,zscore,3,0.12299618943708991,0.0024263676531224554,0.0027456934746591705,3,0.23522327723669148,0.004699926472136354,0.00531846747516437,3,0.9455757509861172,0.0024400384074971396,0.0027611633895469386,3
no_weighted_loss,train,airfoil,U,physical,3,0.2828875235900082,0.029964935626377746,0.033908516754272436,3,0.3974495121652179,0.03748834084560168,0.042422051210213925,3,nan,nan,nan,0
no_weighted_loss,train,airfoil,U,zscore,3,0.02256387989085488,0.0023900852696443313,0.0027046360926780157,3,0.03170165062084073,0.0029901726196326266,0.003383698855061957,3,-18824157915.5901,3354096059.285839,3795516994.924423,3
no_weighted_loss,train,airfoil,V,physical,3,0.13271591671493949,0.011594151143210578,0.013120017115773357,3,0.21272551279417248,0.0073583386238494156,0.008326744019125046,3,nan,nan,nan,0
no_weighted_loss,train,airfoil,V,zscore,3,0.015576323091851252,0.001360758207701988,0.0015398428703367216,3,0.024966720206923854,0.0008636176255705671,0.000977275342456142,3,nan,nan,nan,0
no_weighted_loss,train,farfield,Cp,physical,3,0.008220862960691593,9.172615202826835e-05,0.00010379791238788857,3,0.010633896210720783,0.00021504231676254556,0.00024334328936123225,3,-0.016879320648898615,0.22918242771976524,0.2593443312215753,3
no_weighted_loss,train,farfield,Cp,zscore,3,0.011509539829865223,0.00012842031758506357,0.00014532126965722123,3,0.014887883572707367,0.00030106795225270277,0.000340690460023836,3,-0.016879313863586126,0.22918241857145452,0.25934432086928716,3
no_weighted_loss,train,farfield,U,physical,3,0.19100822570734147,0.029968169769717792,0.03391217653198727,3,0.23065417197476004,0.03716329530845972,0.042054227558613044,3,-2.2451223234489492,0.9158497056006634,1.0363815051689338,3
no_weighted_loss,train,farfield,U,zscore,3,0.015235343294802044,0.002390346920048406,0.002704932177983219,3,0.018397611023640865,0.002964248223119068,0.0033543626387428213,3,-2.2451297867645117,0.9158531280151462,1.0363853779955026,3
no_weighted_loss,train,farfield,V,physical,3,0.17560770955462948,0.012970843314946554,0.014677890963821667,3,0.2245506008818775,0.019988591840205096,0.02261922100414138,3,-2.247883816970173,0.6643152063928988,0.7517434239458957,3
no_weighted_loss,train,farfield,V,zscore,3,0.020610352941795657,0.0015223343270043225,0.0017226834616454047,3,0.026354578757742535,0.002345978860055045,0.002654724991677265,3,-2.247890308926152,0.6643170479136281,0.7517455078227738,3
no_weighted_loss,train,global,Cp,physical,3,0.054155235965397786,0.0005882831905873488,0.0006657050985528621,3,0.08460783715367075,0.0011048237459700568,0.0012502257628000898,3,0.9760004993133755,0.0006062597586464494,0.0006860475003125957,3
no_weighted_loss,train,global,Cp,zscore,3,0.07581951477661097,0.0008236203134593945,0.0009320141229842178,3,0.11845438462471386,0.0015467978052176872,0.0017503664932797338,3,0.9760004993650209,0.0006062597312662557,0.0006860474693289897,3
no_weighted_loss,train,global,U,physical,3,1.8215455900210202,0.03547002717085474,0.0401381142811024,3,2.651733703568788,0.04720457430328238,0.05341700441472427,3,0.9515484107921807,0.0016383994657441915,0.0018540235302715942,3
no_weighted_loss,train,global,U,zscore,3,0.1452913819503493,0.0028291846273107452,0.003201523792083419,3,0.2115094195946796,0.0037651635222862544,0.00426068361934446,3,0.9515484110122582,0.0016383993139673608,0.0018540233585199418,3
no_weighted_loss,train,global,V,physical,3,0.6316646878300803,0.010775148846504929,0.012193228770692297,3,1.0908947943863385,0.01763239247544421,0.0199529304226235,3,0.977718296383284,0.0005451158650248848,0.0006168566711668398,3
no_weighted_loss,train,global,V,zscore,3,0.07413588897351239,0.0012646350661828973,0.0014310692959391786,3,0.1280338405825773,0.002069441369939894,0.0023417933627336135,3,0.9777182958159804,0.0005451158716183873,0.0006168566786280902,3
no_weighted_loss,train,interior,Cp,physical,3,0.054007253215505945,0.0005991346221838656,0.000677984649381412,3,0.08240360448465028,0.001140828906931372,0.001290969437971623,3,0.9767306187178297,0.0006333376920319976,0.0007166890664859159,3
no_weighted_loss,train,interior,Cp,zscore,3,0.07561233299913654,0.0008388126163322338,0.0009492058320845761,3,0.1153683700987216,0.001597206575704952,0.001807409387012001,3,0.9767306187395727,0.0006333376547251112,0.0007166890242691997,3
no_weighted_loss,train,interior,U,physical,3,1.8643033118516392,0.03677945985271565,0.04161987685136425,3,2.68691740896394,0.047967703221562796,0.05428056608005963,3,0.9473737477508418,0.0017895538001946529,0.002025070761812533,3
no_weighted_loss,train,interior,U,zscore,3,0.14870185241953246,0.0029336286240783174,0.003319713300595456,3,0.2143157666147506,0.0038260326437458874,0.004329563514518168,3,0.9473737479680572,0.001789553562756657,0.002025070493126147,3
no_weighted_loss,train,interior,V,physical,3,0.6448270382169996,0.010988686622611255,0.012434869512025895,3,1.10499404915872,0.017868173089794687,0.02021974130490679,3,0.9776878337326832,0.0005453788287518987,0.0006171542426368537,3
no_weighted_loss,train,interior,V,zscore,3,0.07568069990255767,0.001289696902288416,0.0014594294332701172,3,0.12968861229944947,0.0020971139884101496,0.002373107878430662,3,0.9776878331915602,0.0005453788001409182,0.0006171542102604815,3
no_weighted_loss,val,airfoil,Cp,physical,3,0.09308556942430975,0.0011719156966382796,0.0013261474521264508,3,0.17973441287191128,0.0029907123579300185,0.0033843096264424876,3,0.9423173506931805,0.0021417689492289173,0.0024236397235834228,3
no_weighted_loss,val,airfoil,Cp,zscore,3,0.13032355136873555,0.0016407291581526282,0.0018566598254083086,3,0.2516354266723589,0.004187117779427726,0.004738169811079281,3,0.9423173511336654,0.0021417688139345114,0.00242363957048339,3
no_weighted_loss,val,airfoil,U,physical,3,0.2819476313180328,0.02733061477953536,0.0309275020881621,3,0.398173162730594,0.0342518759437357,0.038759646400876334,3,nan,nan,nan,0
no_weighted_loss,val,airfoil,U,zscore,3,0.022488911123522626,0.002179964291002859,0.0024668618216591737,3,0.031759370391844864,0.0027320230700403577,0.003091575139643334,3,-18995214609.299088,2937816671.7810025,3324452522.713763,3
no_weighted_loss,val,airfoil,V,physical,3,0.13643664193113944,0.011823985590927184,0.013380099277079489,3,0.2181368801123451,0.010197596844625139,0.01153966715532994,3,nan,nan,nan,0
no_weighted_loss,val,airfoil,V,zscore,3,0.016013009368146966,0.0013877329373969717,0.0015703676505401253,3,0.025601830119706192,0.0011968497208092836,0.001354362956637986,3,nan,nan,nan,0
no_weighted_loss,val,farfield,Cp,physical,3,0.008280342350220132,3.168971463289502e-05,3.586028793673495e-05,3,0.010731285713525218,0.000305629788383838,0.0003458526635677234,3,-0.3397702682247809,0.372854208896588,0.4219242566348629,3
no_weighted_loss,val,farfield,Cp,zscore,3,0.011592813442030581,4.436686940731741e-05,5.020583903101473e-05,3,0.015024232818699627,0.0004278940135098751,0.00048420765881372927,3,-0.33977013621298896,0.3728541639276892,0.4219242057477635,3
no_weighted_loss,val,farfield,U,physical,3,0.19165269784610853,0.029434239297461494,0.033307977324291256,3,0.23201994945174217,0.03663292456792101,0.04145405656656521,3,-2.8817018354526005,1.0642691471608732,1.2043339140629454,3
no_weighted_loss,val,farfield,U,zscore,3,0.015286748421149647,0.002347759605572507,0.0026567400949288407,3,0.01850654947285666,0.002921944670916299,0.003306491662929007,3,-2.881711130436192,1.0642733364640997,1.2043386547058226,3
no_weighted_loss,val,farfield,V,physical,3,0.17582186835920446,0.01297763297859662,0.01468557419152837,3,0.22520367791945525,0.020576286719270132,0.023284260365535325,3,-5.199095441170801,1.5939878433017258,1.8037670484138753,3
no_weighted_loss,val,farfield,V,zscore,3,0.02063548800668766,0.0015231312624229946,0.001723585278967259,3,0.026431227803871193,0.0024149541888763377,0.002732777924015601,3,-5.199051717076287,1.5939738920998492,1.8037512611427635,3
no_weighted_loss,val,global,Cp,physical,3,0.0591567808198315,0.0007476598180048857,0.0008460567304872794,3,0.09208517810953758,0.0012189529473404215,0.001379375112061901,3,0.9743119308932343,0.0007380030794396316,0.0008351291020913985,3
no_weighted_loss,val,global,Cp,zscore,3,0.08282187933562905,0.0010467538135152394,0.00118451344817625,3,0.12892296353033056,0.0017065835767117632,0.0019311811153218965,3,0.9743119312618399,0.0007380031153372652,0.0008351291427133949,3
no_weighted_loss,val,global,U,physical,3,1.8971314048155759,0.02673498343967357,0.030253481775924417,3,2.760664392247291,0.03333723539615633,0.03772463318681721,3,0.9473675466641422,0.0010718855372969251,0.001212952670857739,3
no_weighted_loss,val,global,U,zscore,3,0.151320309981371,0.0021324540014570318,0.0024130988678803954,3,0.220198024967123,0.0026590674430558153,0.003009018075921624,3,0.9473675467047459,0.0010718854233742277,0.0012129525419420709,3
no_weighted_loss,val,global,V,physical,3,0.6878751546785397,0.009283089668612902,0.010504804865406782,3,1.1790820051067816,0.02017538536247493,0.022830597773257497,3,0.9749516078788673,0.0006724490338865114,0.0007609477162321351,3
no_weighted_loss,val,global,V,zscore,3,0.08073308051088508,0.0010895179604976846,0.0012329056360493296,3,0.13838401126827063,0.0023679020320339296,0.0026795333961945242,3,0.9749516074339049,0.0006724489178035479,0.0007609475848718958,3
no_weighted_loss,val,interior,Cp,physical,3,0.059052539556429744,0.0007715043896251692,0.0008730394033808959,3,0.08977345645587931,0.0013218358617092657,0.0014957980895413973,3,0.9750874436955108,0.0007696473950419999,0.0008709380161888421,3
no_weighted_loss,val,interior,Cp,zscore,3,0.08267593735211194,0.0010801373870737703,0.0012222905179300877,3,0.1256864597609558,0.0018506234308471913,0.0020941775544977793,3,0.975087443948314,0.000769647326872295,0.000870937939047559,3
no_weighted_loss,val,interior,U,physical,3,1.9419765685391486,0.027754238450303403,0.03140687739925403,3,2.7973568859526297,0.03389646151552637,0.03835745711390728,3,0.9429498723135382,0.001179827596955359,0.0013351006101710709,3
no_weighted_loss,val,interior,U,zscore,3,0.15489728029931352,0.0022137528489785683,0.0025050971744230714,3,0.2231247171734955,0.0027036720300124637,0.0030594929176831894,3,0.9429498724772993,0.001179827330198285,0.0013351003083070243,3
no_weighted_loss,val,interior,V,physical,3,0.7025047593786266,0.009487783794448458,0.010736438074366061,3,1.1943884999225511,0.020457692931901625,0.02315005886161493,3,0.9749200086671529,0.0006741263377459047,0.0007628457642282128,3
no_weighted_loss,val,interior,V,zscore,3,0.08245009708782926,0.0011135420866826165,0.001260091494060365,3,0.1401804718500923,0.002401035046405297,0.0027170269315366143,3,0.9749200080699527,0.0006741261570138448,0.000762845559710634,3
